time point,time step size,N strains,N haplotypes usable,site 1,site 2,number of polymoprhisms at site 1,number of polymoprhisms at site 2,minor allele freq site 1,minor allele freq site 2,D,|D'|,Chi,ChiSqDf
1980,40,1603,1603,529,244,4,2,0.00124766063631,0.000623830318153,NaN,NaN,0.00375938967962,7.81740419967e-07
1980,40,1603,1603,529,245,4,2,0.00124766063631,0.000623830318153,NaN,NaN,0.00375938967962,7.81740419967e-07
1980,40,1603,1603,531,15,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,20,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.102422870952,6.38944921719e-06
1980,40,1603,1603,531,22,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,26,6,2,0.000623830318153,0.00374298190892,NaN,NaN,0.308038227414,3.84327170822e-05
1980,40,1603,1603,531,33,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,35,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,46,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.102422870952,6.38944921719e-06
1980,40,1603,1603,531,48,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,49,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,55,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,60,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,64,6,2,0.000623830318153,0.00249532127261,NaN,NaN,0.205101959216,2.55897640944e-05
1980,40,1603,1603,531,73,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,77,6,2,0.000623830318153,0.00374298190892,NaN,NaN,0.308038227414,3.84327170822e-05
1980,40,1603,1603,531,94,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,97,6,3,0.000623830318153,0.000623830318153,NaN,NaN,21.9636092196,0.00137015653273
1980,40,1603,1603,531,101,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,105,6,2,0.000623830318153,0.292576419214,NaN,NaN,136.496837398,0.0170301731002
1980,40,1603,1603,531,115,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.102422870952,6.38944921719e-06
1980,40,1603,1603,531,123,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.205101959216,1.27948820472e-05
1980,40,1603,1603,531,124,6,2,0.000623830318153,0.00187149095446,NaN,NaN,0.153730327869,1.91803278689e-05
1980,40,1603,1603,531,130,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,131,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,140,6,3,0.000623830318153,0.00124766063631,NaN,NaN,0.462926959705,2.88787872555e-05
1980,40,1603,1603,531,146,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,149,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,157,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,159,6,2,0.000623830318153,0.00374298190892,NaN,NaN,0.308038227414,3.84327170822e-05
1980,40,1603,1603,531,164,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,167,6,2,0.000623830318153,0.00311915159077,NaN,NaN,319.961681118,0.0399203594657
1980,40,1603,1603,531,177,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1602,531,186,6,2,0.000624219725343,0.000624219725343,NaN,NaN,0.0512130705711,6.39364176917e-06
1980,40,1603,1603,531,188,6,2,0.000623830318153,0.00623830318153,NaN,NaN,0.514686178259,6.42153684665e-05
1980,40,1603,1603,531,192,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.102422870952,6.38944921719e-06
1980,40,1603,1603,531,198,6,2,0.000623830318153,0.00311915159077,NaN,NaN,2.95288261967,0.000368419540819
1980,40,1603,1603,531,200,6,2,0.000623830318153,0.00124766063631,NaN,NaN,9.98803544916,0.00124616786639
1980,40,1603,1603,531,207,6,2,0.000623830318153,0.008109794136,NaN,NaN,0.670354469533,8.36374884009e-05
1980,40,1603,1603,531,208,6,2,0.000623830318153,0.000623830318153,NaN,NaN,21.913670412,0.002734082397
1980,40,1603,1603,531,211,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,215,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,218,6,3,0.000623830318153,0.00124766063631,NaN,NaN,0.411232642993,2.56539390513e-05
1980,40,1603,1603,531,220,6,2,0.000623830318153,0.00124766063631,NaN,NaN,0.102422870952,1.27788984344e-05
1980,40,1603,1603,531,221,6,3,0.000623830318153,0.000623830318153,NaN,NaN,0.102422870952,6.38944921719e-06
1980,40,1603,1603,531,222,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,226,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,227,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,232,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,233,6,2,0.000623830318153,0.000623830318153,NaN,NaN,21.913670412,0.002734082397
1980,40,1603,1603,531,240,6,2,0.000623830318153,0.00187149095446,NaN,NaN,0.153730327869,1.91803278689e-05
1980,40,1603,1603,531,244,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,531,245,6,2,0.000623830318153,0.000623830318153,NaN,NaN,0.0511794682876,6.38546079695e-06
1980,40,1603,1603,532,15,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,20,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,22,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,26,2,2,0.000623830318153,0.00374298190892,-2.3349855951e-06,1.00000000001,0.00375938967962,2.3452212599e-06
1980,40,1603,1603,532,33,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,35,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,46,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,48,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,49,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,55,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,60,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,64,2,2,0.000623830318153,0.00249532127261,-1.55665706336e-06,0.999999999982,0.00250312500244,1.56152526665e-06
1980,40,1603,1603,532,73,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,77,2,2,0.000623830318153,0.00374298190892,-2.3349855951e-06,1.00000000001,0.00375938967962,2.3452212599e-06
1980,40,1603,1603,532,94,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,97,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,101,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,105,2,2,0.000623830318153,0.292576419214,-0.000182518040682,1.0,0.413838411862,0.000258164948136
1980,40,1603,1603,532,115,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,123,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250312500244,7.80762633325e-07
1980,40,1603,1603,532,124,2,2,0.000623830318153,0.00187149095446,-1.16749279755e-06,1.00000000001,0.00187617041199,1.17041198502e-06
1980,40,1603,1603,532,130,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,131,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,140,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00564969760196,1.76222632625e-06
1980,40,1603,1603,532,146,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,149,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,157,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,159,2,2,0.000623830318153,0.00374298190892,-2.3349855951e-06,1.00000000001,0.00375938967962,2.3452212599e-06
1980,40,1603,1603,532,164,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,167,2,2,0.000623830318153,0.00311915159077,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,532,177,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1602,532,186,2,2,0.000624219725343,0.000624219725343,-3.89650265498e-07,0.999999999974,0.000624999756164,3.90137176132e-07
1980,40,1603,1603,532,188,2,2,0.000623830318153,0.00623830318153,-3.89164265846e-06,0.999999999996,0.00628138242138,3.91851679437e-06
1980,40,1603,1603,532,192,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,198,2,2,0.000623830318153,0.00311915159077,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,532,200,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,207,2,2,0.000623830318153,0.008109794136,-5.05913545601e-06,0.999999999998,0.00818120431222,5.10368328897e-06
1980,40,1603,1603,532,208,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,211,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,215,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,218,2,3,0.000623830318153,0.00124766063631,NaN,NaN,0.00501880486383,1.56544131748e-06
1980,40,1603,1603,532,220,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,532,221,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,532,222,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,226,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,227,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,232,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,233,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,240,2,2,0.000623830318153,0.00187149095446,-1.16749279755e-06,1.00000000001,0.00187617041199,1.17041198502e-06
1980,40,1603,1603,532,244,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,532,245,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,534,15,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,20,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.2816301155,0.000711675020431
1980,40,1603,1603,534,22,2,2,0.371802869619,0.00124766063631,0.00046388380489,1.0,1.18519272029,0.000739359151771
1980,40,1603,1603,534,26,2,2,0.371802869619,0.00374298190892,0.00139165141467,1.0,3.56448380435,0.00222363306572
1980,40,1603,1603,534,33,2,2,0.371802869619,0.000623830318153,-0.000391888415708,1.0,1.69065199541,0.00105467997218
1980,40,1603,1603,534,35,2,2,0.371802869619,0.000623830318153,-0.000391888415708,1.0,1.69065199541,0.00105467997218
1980,40,1603,1603,534,46,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.2816301155,0.000711675020431
1980,40,1603,1603,534,48,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,49,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,55,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,60,2,2,0.371802869619,0.000623830318153,-0.000391888415708,1.0,1.69065199541,0.00105467997218
1980,40,1603,1603,534,64,2,2,0.371802869619,0.00249532127261,-0.00094372334468,0.602035749752,2.45568593533,0.00153193133832
1980,40,1603,1603,534,73,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,77,2,2,0.371802869619,0.00374298190892,0.00139165141467,1.0,3.56448380435,0.00222363306572
1980,40,1603,1603,534,94,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,97,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.2816301155,0.000711675020431
1980,40,1603,1603,534,101,2,2,0.371802869619,0.00124766063631,0.00046388380489,1.0,1.18519272029,0.000739359151771
1980,40,1603,1603,534,105,2,2,0.371802869619,0.292576419214,0.0270589805686,0.248747871381,24.2788910228,0.0151459083111
1980,40,1603,1603,534,115,2,3,0.371802869619,0.000623830318153,NaN,NaN,1.18519272029,0.000369679575886
1980,40,1603,1603,534,123,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.81247379504,0.000877253211178
1980,40,1603,1603,534,124,2,2,0.371802869619,0.00187149095446,0.000695825707335,1.0,1.77890019861,0.00110973187686
1980,40,1603,1603,534,130,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,131,2,2,0.371802869619,0.00124766063631,0.00046388380489,1.0,1.18519272029,0.000739359151771
1980,40,1603,1603,534,140,2,3,0.371802869619,0.00124766063631,NaN,NaN,4.29851189,0.00134077101996
1980,40,1603,1603,534,146,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,149,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,157,2,2,0.371802869619,0.00124766063631,-0.000783776831417,1.0,3.38341598581,0.00211067747088
1980,40,1603,1603,534,159,2,2,0.371802869619,0.00374298190892,0.000767821096517,0.551733780761,1.08506510243,0.000676896508063
1980,40,1603,1603,534,164,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,167,2,2,0.371802869619,0.00311915159077,-0.00133561176039,0.681628599801,3.93736404492,0.00245624706483
1980,40,1603,1603,534,177,2,2,0.371802869619,0.000623830318153,-0.000391888415708,1.0,1.69065199541,0.00105467997218
1980,40,1603,1602,534,186,2,2,0.372034956305,0.000624219725343,-0.000391988167101,1.0,1.68897375382,0.00105429073272
1980,40,1603,1603,534,188,2,2,0.371802869619,0.00623830318153,-0.00391888415708,1.0,17.002037016,0.0106063861609
1980,40,1603,1603,534,192,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.2816301155,0.000711675020431
1980,40,1603,1603,534,198,2,2,0.371802869619,0.00311915159077,-8.79511240815e-05,0.0448857994042,0.017073709625,1.06510977074e-05
1980,40,1603,1603,534,200,2,2,0.371802869619,0.00124766063631,0.00046388380489,1.0,1.18519272029,0.000739359151771
1980,40,1603,1603,534,207,2,2,0.371802869619,0.008109794136,-0.000103906858981,0.0203956916966,0.00921170111206,5.74653843547e-06
1980,40,1603,1603,534,208,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,211,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,215,2,2,0.371802869619,0.00124766063631,-0.000159946513263,0.204071499504,0.140902957288,8.78995366737e-05
1980,40,1603,1603,534,218,2,3,0.371802869619,0.00124766063631,NaN,NaN,1.22427962222,0.000381871373118
1980,40,1603,1603,534,220,2,2,0.371802869619,0.00124766063631,-0.000159946513263,0.204071499504,0.140902957288,8.78995366737e-05
1980,40,1603,1603,534,221,2,3,0.371802869619,0.000623830318153,NaN,NaN,2.2816301155,0.000711675020431
1980,40,1603,1603,534,222,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,226,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,227,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,232,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,233,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,240,2,2,0.371802869619,0.00187149095446,-0.000551834928972,0.469380999669,1.11884265816,0.000697967971404
1980,40,1603,1603,534,244,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,534,245,2,2,0.371802869619,0.000623830318153,0.000231941902445,1.0,0.592226449808,0.000369448814602
1980,40,1603,1603,536,15,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,20,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,536,22,2,2,0.000623830318153,0.00124766063631,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,536,26,2,2,0.000623830318153,0.00374298190892,-2.3349855951e-06,1.00000000001,0.00375938967962,2.3452212599e-06
1980,40,1603,1603,536,33,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,35,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,46,2,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,536,48,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,49,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,55,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,60,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,64,2,2,0.000623830318153,0.00249532127261,-1.55665706336e-06,0.999999999982,0.00250312500244,1.56152526665e-06
1980,40,1603,1603,536,73,2,2,0.000623830318153,0.000623830318153,-3.89164265702e-07,0.999999999625,0.000624609375609,3.89650265508e-07
1980,40,1603,1603,536,77,2,2,0.000623830318153,0.00374298190892,-2.3349855951e-06,1.00000000001,0.00375938967962,2.3452212599e-06
